name,brand,color,price,seller_name,seller_phone,seller_average_rating,seller_review_count,miles,distance_from_Madison,Exterior Color,Interior Color,Transmission,Drivetrain,VIN
2018 Honda Civic EX,Honda,White,22130,Wilde Honda,(262) 226-8570,4.5,631,,60,Wht Orchid Prl,,CVT w/OD,FWD,19XFC2F74JE027826
2018 Honda Civic EX-T,Honda,Gray,23290,Wilde Honda,(262) 226-8570,4.5,631,,60,Modern Stl Met,,CVT w/OD,FWD,19XFC1F35JE002036
2018 Honda Civic EX-T,Honda,White,23290,Wilde Honda,(262) 226-8570,4.5,631,,60,Wht Orchid Prl,,CVT w/OD,FWD,19XFC1F31JE001370
2018 Honda Civic EX-L w/Navi,Honda,Gray,26375,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Gray,Black,Automatic CVT,FWD,SHHFK7H78JU205372
2017 Honda Civic LX-P,Honda,Black,21825,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Crystal Black,Beige,Automatic CVT,FWD,2HGFC4B04HH306407
2018 Honda Civic Sport,Honda,Black,22540,Wilde East Towne Honda,(608) 807-5370,4.9,2684,,7,Crystal Black Pearl,Blk Fabric,6-SPEED M/T,Front Wheel Drive,SHHFK7G44JU216733
2018 Honda Civic EX,Honda,Blue,22130,Wilde Honda,(262) 226-8570,4.5,631,,60,Aegean Blue Met,,CVT w/OD,FWD,19XFC2F71JE024317
2018 Honda Civic LX,Honda,White,20530,Pauly Honda,(847) 388-0359,4.8,423,,91,Taffeta White,Ivory,Automatic CVT,FWD,19XFC2F5XJE030437
2018 Honda Civic EX,Honda,Gray,22130,Wilde Honda,(262) 226-8570,4.5,631,,60,Modern Stl Met,,CVT w/OD,FWD,19XFC2F75JE027592
2017 Honda Civic Touring,Honda,Silver,27475,Wilde Honda,(262) 226-8570,4.5,631,,60,Lunar Silv Met,,CVT w/OD,FWD,19XFC1F97HE032556
2018 Honda Civic Touring,Honda,White,27215,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,White Orchid Pearl,,Automatic CVT,FWD,2HGFC3B90JH352301
2018 Honda Civic LX,Honda,Black,20530,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Crystal Black,Black,Automatic CVT,FWD,19XFC2F53JE021210
2018 Honda Civic LX,Honda,Blue,20530,ALL-STAR Honda,(414) 203-5419,4.4,172,,73,Aegean Blue Metallic,Black,Automatic CVT,FWD,19XFC2F59JE025620
2018 Honda Civic EX,Honda,Black,22130,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Crystal Black,Black,Automatic CVT,FWD,19XFC2F78JE016697
2018 Honda Civic Sport Touring,Honda,Black,29390,Wilde Honda,(262) 226-8570,4.5,631,,60,Black,,CVT w/OD,FWD,SHHFK7H93JU210948
2018 Honda Civic LX,Honda,Other,20530,Rock County Honda,(608) 554-2881,4.9,365,,33,Aegean-Blue,,continuously variable (cvt),Front Wheel Drive,19XFC2F55JE021547
2018 Honda Civic LX,Honda,Gray,20515,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Modern Steel,Black,Automatic CVT,FWD,19XFC2F50JE001982
2017 Honda Civic EX-T,Honda,Gray,23135,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Lunar,Black,Automatic CVT,FWD,19XFC1F39HE007296
2018 Honda Civic EX-L,Honda,Silver,24790,Muller Honda of Gurnee,(888) 420-8088,5,41,,86,Silver,,continuously variable (cvt),Front Wheel Drive,19XFC1F76JE002677
2018 Honda Civic LX,Honda,Other,20530,Rock County Honda,(608) 554-2881,4.9,365,,33,Modern-Steel,,continuously variable (cvt),Front Wheel Drive,19XFC2F53JE024074
2018 Honda Civic Si,Honda,Blue,24990,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Aegean Blue Metallic,,6-Speed Manual,FWD,2HGFC3A57JH753729
2018 Honda Civic EX-T,Honda,Silver,23290,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Lunar Silver,,Automatic CVT,FWD,19XFC1F30JE002641
2018 Honda Civic EX,Honda,Silver,22130,Wilde Honda,(262) 226-8570,4.5,631,,60,Lunar Silv Met,,CVT w/OD,FWD,19XFC2F75JE025423
2018 Honda Civic LX,Honda,Red,20530,Rock County Honda,(608) 554-2881,4.9,365,,33,Rallye Red,,continuously variable (cvt),Front Wheel Drive,2HGFC2F5XJH546318
2018 Honda Civic Sport Touring,Honda,Red,29540,Wilde Honda,(262) 226-8570,4.5,631,,60,Rallye Red,,CVT w/OD,FWD,SHHFK7H91JU214853
2018 Honda Civic EX,Honda,White,24040,Motor Werks - Barrington Auto Mall,(847) 829-0027,4.8,1625,,91,White Orchid Pearl,Black,CVT w/OD,FWD,SHHFK7H52JU216866
2018 Honda Civic EX-L w/Navi,Honda,Silver,26375,Napleton Autowerks Loves Park,(815) 916-4212,4.9,365,,55,Silver,,Automatic CVT,FWD,SHHFK7H74JU204848
2018 Honda Civic EX-T,Honda,White,23290,Russ Darrow Honda,(866) 495-8682,4.7,776,,69,White Orchid,Black,Automatic CVT,FWD,19XFC1F31JE002924
2018 Honda Civic EX,Honda,Blue,22130,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,Cosmic Blue Metallic,Gray,Automatic CVT,FWD,19XFC2F75JE014972
2018 Honda Civic EX,Honda,Silver,24040,Wilde Honda,(262) 226-8570,4.5,631,,60,Lunar Silv Met,,CVT w/OD,FWD,SHHFK7H50JU216882
2018 Honda Civic LX,Honda,Blue,20530,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Cosmic Blue,Gray,Automatic CVT,FWD,19XFC2F58JE014916
2018 Honda Civic Sport,Honda,Black,22540,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Crystal Black,Black,6-Speed Manual,FWD,SHHFK7G40JU217006
2018 Honda Civic LX,Honda,Gray,20530,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Modern Steel,Black,Automatic CVT,FWD,19XFC2F57JE030038
2018 Honda Civic EX-L w/Navi,Honda,Silver,26375,Pauly Honda,(847) 388-0359,4.8,423,,91,Lunar Silver Metallic,Black,Automatic CVT,FWD,SHHFK7H73JU200595
2018 Honda Civic LX,Honda,Gray,20530,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Modern Steel,Black,Automatic CVT,FWD,19XFC2F54JE010362
2018 Honda Civic EX,Honda,Black,23890,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,Crystal Black Pearl,Black,Automatic CVT,FWD,SHHFK7H57JU209430
2017 Honda Civic EX,Honda,Gray,23015,McGrath Honda of Elgin,(877) 710-5922,4.8,249,,87,Modern Stl Met,,CVT w/OD,FWD,19XFC2F88HE071623
2018 Honda Civic LX,Honda,Blue,20530,Wilde Honda,(262) 226-8570,4.5,631,,60,Aegean Blue Met,,CVT w/OD,FWD,19XFC2F53JE020574
2018 Honda Civic Si,Honda,Gray,24990,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Modern Steel Metallic,,6-Speed Manual,FWD,2HGFC3A56JH753592
2018 Honda Civic LX,Honda,White,19730,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Crystal,Black,6-Speed Manual,FWD,19XFC2E55JE027379
2018 Honda Civic EX,Honda,Red,22130,Wilde East Towne Honda,(608) 807-5370,4.9,2684,,7,Rallye Red,Black,continuously variable (cvt),Front Wheel Drive,2HGFC2F70JH546264
2018 Honda Civic EX-T,Honda,Gray,23290,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Modern Steel,Gray,Automatic CVT,FWD,19XFC1F34JE002657
2018 Honda Civic Sport,Honda,Blue,22540,Pauly Honda,(847) 388-0359,4.8,423,,91,Sonic Blue,Black,6-Speed Manual,FWD,SHHFK7G4XJU214453
2018 Honda Civic Si,Honda,White,24990,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,White Orchid,Black,6-Speed Manual,FWD,2HGFC1E55JH704866
2018 Honda Civic EX,Honda,Blue,22115,Napleton Autowerks Loves Park,(815) 916-4212,4.9,365,,55,Cosmic Blue,,Automatic CVT,FWD,19XFC2F78JE000936
2018 Honda Civic LX,Honda,Blue,20140,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Aegean Blue Metallic,,6-Speed Manual,FWD,2HGFC4A56JH303298
2018 Honda Civic Sport,Honda,White,22390,ALL-STAR Honda,(414) 203-5419,4.4,172,,73,White Orchid Pearl,Black Beige,6-Speed Manual,FWD,SHHFK7G46JU208956
2018 Honda Civic EX-T,Honda,Black,23290,McGrath Honda of Elgin,(877) 710-5922,4.8,249,,87,Crystal Blk Prl,,CVT w/OD,FWD,19XFC1F34JE000911
2018 Honda Civic LX,Honda,Gray,20140,Wilde East Towne Honda,(608) 807-5370,4.9,2684,,7,Modern Stl Met,Blk Gry,6-SPEED M/T,Front Wheel Drive,2HGFC4A54JH302859
2018 Honda Civic Si,Honda,Green,24990,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Green,,6-Speed Manual,FWD,2HGFC3A50JH750980
2018 Honda Civic EX,Honda,Red,22130,Napleton Autowerks Loves Park,(815) 916-4212,4.9,365,,55,Burgundy Night Pearl,,Automatic CVT,FWD,19XFC2F72JE023564
2018 Honda Civic LX,Honda,Gray,20530,Wilde Honda,(262) 226-8570,4.5,631,,60,Modern Stl Met,,CVT w/OD,FWD,19XFC2F51JE018175
2018 Honda Civic EX,Honda,Black,23890,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Crystal Black,Black,Automatic CVT,FWD,SHHFK7H53JU207917
2018 Honda Civic LX,Honda,Red,19730,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Rallye Red,,6-Speed Manual,FWD,2HGFC2E56JH541554
2018 Honda Civic EX,Honda,Red,22130,Wilde Honda,(262) 226-8570,4.5,631,,60,Rallye Red,,CVT w/OD,FWD,2HGFC2F71JH546225
2018 Honda Civic LX,Honda,Gray,20940,ALL-STAR Honda,(414) 203-5419,4.4,172,,73,Modern Steel Metallic,Black Gray,Automatic CVT,FWD,2HGFC4B54JH303010
2018 Honda Civic EX,Honda,White,22130,Pauly Honda,(847) 388-0359,4.8,423,,91,White Orchid,Black,Automatic CVT,FWD,19XFC2F72JE027839
2018 Honda Civic EX-L,Honda,Gray,25790,Motor Werks - Barrington Auto Mall,(847) 829-0027,4.8,1625,,91,Modern Steel Metallic,Black,CVT w/OD,FWD,2HGFC1F71JH645492
2018 Honda Civic EX-T,Honda,Silver,23290,Zimbrick at Fish Hatchery Road,(608) 338-1569,4.4,376,,2,Lunar Silver Metallic,Black,Automatic CVT,FWD,19XFC1F39JE002637
2018 Honda Civic LX,Honda,Blue,20530,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Aegean Blue,Black,Automatic CVT,FWD,19XFC2F58JE009909
2018 Honda Civic LX,Honda,Red,20530,Pauly Honda,(847) 388-0359,4.8,423,,91,Burgundy Night Pearl,Ivory,Automatic CVT,FWD,19XFC2F51JE028205
2018 Honda Civic Si,Honda,Black,24990,Napleton Autowerks Loves Park,(815) 916-4212,4.9,365,,55,Crystal Black Pearl,,6-Speed Manual,FWD,2HGFC1E56JH703953
2018 Honda Civic LX,Honda,White,20530,Motor Werks - Barrington Auto Mall,(847) 829-0027,4.8,1625,,91,Taffeta White,Ivory,CVT w/OD,FWD,19XFC2F5XJE025657
2018 Honda Civic EX,Honda,Black,24040,Rock County Honda,(608) 554-2881,4.9,365,,33,Crystal-Black,,continuously variable,Front Wheel Drive,SHHFK7H51JU216826
2018 Honda Civic Sport,Honda,Silver,23340,Wilde Honda,(262) 226-8570,4.5,631,,60,Lunar Silv Met,,CVT w/OD,FWD,SHHFK7H47JU214344
2018 Honda Civic EX,Honda,Red,22130,Napleton Autowerks Loves Park,(815) 916-4212,4.9,365,,55,Rallye Red,,Automatic CVT,FWD,2HGFC2F75JH538290
2018 Honda Civic Sport,Honda,Gray,23340,Zimbrick at Fish Hatchery Road,(608) 338-1569,4.4,376,,2,Polished Metal Metallic,Black,Automatic CVT,FWD,SHHFK7H47JU213498
2017 Honda Civic EX-L,Honda,Black,24360,Pauly Honda,(847) 388-0359,4.8,423,,91,Crystal Black Pearl,,Automatic CVT,FWD,2HGFC3B78HH353933
2018 Honda Civic Si,Honda,Gray,24990,Motor Werks - Barrington Auto Mall,(847) 829-0027,4.8,1625,,91,Modern Steel Metallic,Black,6-Speed Manual w/OD,FWD,2HGFC3A50JH753667
2018 Honda Civic EX-L w/Navi,Honda,Gray,27540,Pauly Honda,(847) 388-0359,4.8,423,,91,Polished Metal,Black,Automatic CVT,FWD,SHHFK7H85JU211722
2018 Honda Civic LX,Honda,Gray,20530,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Modern Steel,Gray,Automatic CVT,FWD,19XFC2F54JE027162
2018 Honda Civic EX,Honda,Gray,22130,Wilde Honda,(262) 226-8570,4.5,631,,60,Modern Stl Met,,CVT w/OD,FWD,19XFC2F7XJE027863
2018 Honda Civic LX,Honda,Silver,20530,McGrath Honda of Elgin,(877) 710-5922,4.8,249,,87,Lunar Silv Met,,CVT w/OD,FWD,19XFC2F52JE003720
2018 Honda Civic LX,Honda,Black,19730,Gustman Honda,(920) 243-7345,1,25,,95,Black,Black,6-Speed Manual,FWD,19XFC2E57JE017291
2018 Honda Civic EX,Honda,Other,22130,Rock County Honda,(608) 554-2881,4.9,365,,33,Aegean-Blue,,continuously variable (cvt),Front Wheel Drive,19XFC2F76JE006993
2018 Honda Civic EX-L w/Navi,Honda,Black,26390,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Crystal Black,Black,Automatic CVT,FWD,SHHFK7H77JU209798
2018 Honda Civic LX,Honda,Gray,20530,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Modern Steel Metallic,,Automatic CVT,FWD,19XFC2F51JE025174
2018 Honda Civic LX,Honda,Gray,21530,Motor Werks - Barrington Auto Mall,(847) 829-0027,4.8,1625,,91,Modern Steel Metallic,Black,CVT w/OD,FWD,19XFC2F67JE024426
2018 Honda Civic Sport,Honda,Blue,22540,Napleton Autowerks Loves Park,(815) 916-4212,4.9,365,,55,Aegean Blue Metallic,,6-Speed Manual,FWD,SHHFK7G42JU211224
2018 Honda Civic LX,Honda,Gray,20530,Wilde Honda,(262) 226-8570,4.5,631,,60,Modern Stl Met,,CVT w/OD,FWD,19XFC2F5XJE018353
2018 Honda Civic EX,Honda,White,22130,Zimbrick at Fish Hatchery Road,(608) 338-1569,4.4,376,,2,White Orchid Pearl,Ivory,Automatic CVT,FWD,19XFC2F72JE028926
2018 Honda Civic Sport Touring,Honda,Red,29375,Pauly Honda,(847) 388-0359,4.8,423,,91,Rallye Red,Black,Automatic CVT,FWD,SHHFK7H92JU204364
2018 Honda Civic EX,Honda,White,22115,Wilde Honda,(262) 226-8570,4.5,631,,60,Wht Orchid Prl,,CVT w/OD,FWD,19XFC2F77JE000104
2017 Honda Civic EX,Honda,Red,22015,Gustman Honda,(920) 243-7345,1,25,,95,Red,Black,Automatic CVT,FWD,2HGFC2F75HH572630
2018 Honda Civic EX-L,Honda,Silver,24790,Motor Werks - Barrington Auto Mall,(847) 829-0027,4.8,1625,,91,Lunar Silver Metallic,Black,CVT w/OD,FWD,19XFC1F7XJE002682
2017 Honda Civic EX-L,Honda,Gray,24675,Gustman Honda,(920) 243-7345,1,25,,95,Gray,Black,Automatic CVT,FWD,19XFC1F79HE033089
2018 Honda Civic EX-T,Honda,Blue,23290,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Aegean Blue,Black,Automatic CVT,FWD,19XFC1F37JE002880
2018 Honda Civic Touring,Honda,White,27215,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,White Orchard,Black,Automatic CVT,FWD,2HGFC3B9XJH352287
2018 Honda Civic EX,Honda,Black,22130,Wilde East Towne Honda,(608) 807-5370,4.9,2684,,7,Crystal Black Pearl,Black,continuously variable (cvt),Front Wheel Drive,19XFC2F74JE030113
2018 Honda Civic EX,Honda,Other,22130,Rock County Honda,(608) 554-2881,4.9,365,,33,Burgundy-Night,,continuously variable (cvt),Front Wheel Drive,19XFC2F70JE029234
2018 Honda Civic LX,Honda,Blue,20530,Motor Werks - Barrington Auto Mall,(847) 829-0027,4.8,1625,,91,Cosmic Blue Metallic,Gray,Variable,FWD,19XFC2F50JE029748
2018 Honda Civic Si,Honda,Blue,24990,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Aegean Blue Metallic,,6-Speed Manual,FWD,2HGFC1E56JH704729
2018 Honda Civic LX,Honda,Gray,20530,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Modern Steel,Black,Automatic CVT,FWD,19XFC2F54JE014699
2018 Honda Civic Touring,Honda,White,27215,Pauly Honda,(847) 388-0359,4.8,423,,91,White Orchid,Black,Automatic CVT,FWD,2HGFC3B93JH352308
2018 Honda Civic EX,Honda,Other,22130,International Honda,(920) 587-4138,3.6,46,,94,,Gray,Automatic CVT,FWD,19XFC2F72JE028442
2018 Honda Civic Si,Honda,White,24990,Pauly Honda,(847) 388-0359,4.8,423,,91,White Orchid,Black,6-Speed Manual,FWD,2HGFC1E56JH703984
2018 Honda Civic Touring,Honda,Black,27590,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Crystal Black Pearl,,Automatic CVT,FWD,19XFC1F9XJE002344
2018 Honda Civic EX-T,Honda,Silver,23290,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Lunar Silver,,Automatic CVT,FWD,19XFC1F33JE002648
2018 Honda Civic EX,Honda,White,22130,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,White Orchid Pearl,Black,Automatic CVT,FWD,19XFC2F76JE025513
2018 Honda Civic Sport Touring,Honda,Blue,29540,Pauly Honda,(847) 388-0359,4.8,423,,91,Sonic Blue,Black,Automatic CVT,FWD,SHHFK7H95JU214547
2018 Honda Civic LX-P,Honda,Silver,21940,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Lunar Silver,,Automatic CVT,FWD,2HGFC4B02JH303026
2018 Honda Civic LX,Honda,Red,20530,Pauly Honda,(847) 388-0359,4.8,423,,91,Rallye Red,Black,Automatic CVT,FWD,2HGFC2F58JH546303
2018 Honda Civic LX,Honda,Red,20530,Wilde Honda,(262) 226-8570,4.5,631,,60,Rallye Red,,CVT w/OD,FWD,2HGFC2F51JH546319
2018 Honda Civic EX,Honda,White,22130,ALL-STAR Honda,(414) 203-5419,4.4,172,,73,White Orchid Pearl,Black,Automatic CVT,FWD,19XFC2F71JE022728
2018 Honda Civic LX,Honda,Black,20530,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Crystal Black,Black,Automatic CVT,FWD,19XFC2F5XJE021222
2018 Honda Civic LX,Honda,Black,20530,Wilde Honda,(262) 226-8570,4.5,631,,60,Crystal Blk Prl,,CVT w/OD,FWD,19XFC2F52JE027905
2018 Honda Civic LX,Honda,Blue,20530,Pauly Honda,(847) 388-0359,4.8,423,,91,Aegean Blue Metallic,Black,Automatic CVT,FWD,19XFC2F5XJE015808
2018 Honda Civic LX,Honda,Silver,20530,ALL-STAR Honda,(414) 203-5419,4.4,172,,73,Lunar Silver Metallic,Black,Automatic CVT,FWD,19XFC2F55JE029020
2018 Honda Civic Sport,Honda,Gray,22375,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Polished Metallic,,6-Speed Manual,FWD,SHHFK7G43JU202984
2018 Honda Civic Si,Honda,Gray,24990,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Lunar,Black,6-Speed Manual,FWD,2HGFC3A59JH753859
2018 Honda Civic Sport,Honda,White,22540,Wilde Honda,(262) 226-8570,4.5,631,,60,Wht Orchid Prl,,6-Speed Manual w/OD,FWD,SHHFK7G48JU214807
2018 Honda Civic Sport,Honda,White,22540,Wilde Honda,(262) 226-8570,4.5,631,,60,Wht Orchid Prl,,6-Speed Manual w/OD,FWD,SHHFK7G42JU212115
2018 Honda Civic LX,Honda,Gray,20530,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Modern Steel,Black,Automatic CVT,FWD,19XFC2F55JE030037
2018 Honda Civic LX,Honda,Gray,20530,Wilde Honda,(262) 226-8570,4.5,631,,60,Modern Stl Met,,CVT w/OD,FWD,19XFC2F50JE025067
2018 Honda Civic EX,Honda,Black,22130,Napleton Autowerks Loves Park,(815) 916-4212,4.9,365,,55,Crystal Black Pearl,,Automatic CVT,FWD,19XFC2F78JE023911
2018 Honda Civic LX,Honda,Gray,20515,Pauly Honda,(847) 388-0359,4.8,423,,91,Gray Metallic,Black,Automatic CVT,FWD,19XFC2F57JE000375
2018 Honda Civic LX,Honda,Gray,20530,Wilde Honda,(262) 226-8570,4.5,631,,60,Modern Stl Met,,CVT w/OD,FWD,19XFC2F50JE028678
2018 Honda Civic LX,Honda,Blue,20530,Wilde Honda,(262) 226-8570,4.5,631,,60,Aegean Blue Met,,CVT w/OD,FWD,19XFC2F56JE026725
2018 Honda Civic Sport,Honda,White,22375,Wilde Honda,(262) 226-8570,4.5,631,,60,Wht Orchid Prl,,6-Speed Manual w/OD,FWD,SHHFK7G43JU205321
2018 Honda Civic LX,Honda,Red,20530,ALL-STAR Honda,(414) 203-5419,4.4,172,,73,Burgundy Night Pearl,Ivory,Automatic CVT,FWD,19XFC2F55JE024464
2018 Honda Civic LX,Honda,Black,20940,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Crystal Black,Black / Gray,Automatic CVT,FWD,2HGFC4B53JH303791
2018 Honda Civic EX,Honda,Other,22130,Rock County Honda,(608) 554-2881,4.9,365,,33,Modern-Steel,,continuously variable (cvt),Front Wheel Drive,19XFC2F77JE023639
2018 Honda Civic Sport,Honda,Other,23340,Wilde Honda,(262) 226-8570,4.5,631,,60,Sonic Gry Prl,,CVT w/OD,FWD,SHHFK7H44JU216682
2018 Honda Civic LX,Honda,Gray,20530,Zimbrick at Fish Hatchery Road,(608) 338-1569,4.4,376,,2,Modern Steel Metallic,Gray,Automatic CVT,FWD,19XFC2F53JE027640
2018 Honda Civic LX,Honda,Red,20940,Wilde Honda,(262) 226-8570,4.5,631,,60,Rallye Red,,CVT w/OD,FWD,2HGFC4B55JH303422
2018 Honda Civic EX,Honda,Gray,22130,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Lunar,Black,Automatic CVT,FWD,19XFC2F71JE026617
2018 Honda Civic Sport,Honda,White,22375,Wilde Honda,(262) 226-8570,4.5,631,,60,Wht Orchid Prl,,6-Speed Manual w/OD,FWD,SHHFK7G42JU205326
2018 Honda Civic LX,Honda,Other,20530,Rock County Honda,(608) 554-2881,4.9,365,,33,Lunar-Silver,,continuously variable (cvt),Front Wheel Drive,19XFC2F52JE028164
2018 Honda Civic LX,Honda,Black,20940,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Crystal Black Pearl,Black / Gray,Automatic CVT,FWD,2HGFC4B57JH303793
2018 Honda Civic EX-T,Honda,Other,23290,Wilde Honda,(262) 226-8570,4.5,631,,60,Burgndy Ngt Prl,,CVT w/OD,FWD,19XFC1F32JE002401
2018 Honda Civic Sport,Honda,Black,23340,ALL-STAR Honda,(414) 203-5419,4.4,172,,73,Crystal Black Pearl,Black,Automatic CVT,FWD,SHHFK7H45JU215105
2018 Honda Civic EX,Honda,Black,23890,Wilde Honda,(262) 226-8570,4.5,631,,60,Black,,CVT w/OD,FWD,SHHFK7H54JU208509
2018 Honda Civic EX,Honda,Black,22130,Zimbrick at Fish Hatchery Road,(608) 338-1569,4.4,376,,2,Crystal Black Pearl,Black,Automatic CVT,FWD,19XFC2F70JE030111
2018 Honda Civic LX,Honda,Black,19148,Bergstrom Imports of Oshkosh,(877) 468-2919,3,740,,74,Black,Black,Automatic CVT,FWD,19XFC2F52JE019674
2018 Honda Civic LX-P,Honda,Gray,21940,Zimbrick at Fish Hatchery Road,(608) 338-1569,4.4,376,,2,Modern Steel Metallic,Black / Gray,Automatic CVT,FWD,2HGFC4B08JH301409
2018 Honda Civic LX,Honda,Other,20530,Wilde Honda,(262) 226-8570,4.5,631,,60,Burgndy Ngt Prl,,CVT w/OD,FWD,19XFC2F5XJE024444
2018 Honda Civic EX,Honda,Red,22130,Zimbrick at Fish Hatchery Road,(608) 338-1569,4.4,376,,2,Rallye Red,Black,Automatic CVT,FWD,2HGFC2F70JH508954
2018 Honda Civic LX,Honda,Gray,20530,Wilde Honda,(262) 226-8570,4.5,631,,60,Modern Stl Met,,CVT w/OD,FWD,19XFC2F55JE028725
2018 Honda Civic Sport Touring,Honda,Other,29540,McGrath Honda of Elgin,(877) 710-5922,4.8,249,,87,,,CVT w/OD,FWD,SHHFK7H96JU216792
2018 Honda Civic EX,Honda,Gray,22130,Zimbrick at Fish Hatchery Road,(608) 338-1569,4.4,376,,2,Modern Steel Metallic,Black,Automatic CVT,FWD,19XFC2F79JE030172
2017 Honda Civic EX-L,Honda,Gray,24675,Gustman Honda,(920) 243-7345,1,25,,95,Gray,Black,Automatic CVT,FWD,19XFC1F76HE029212
2018 Honda Civic LX,Honda,Red,20140,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Rallye Red,,6-Speed Manual,FWD,2HGFC4A59JH302856
2018 Honda Civic LX,Honda,Blue,20940,Napleton Autowerks Loves Park,(815) 916-4212,4.9,365,,55,Aegean Blue Metallic,,Automatic CVT,FWD,2HGFC4B52JH301160
2018 Honda Civic LX,Honda,Gray,20530,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Modern Steel Metallic,,Automatic CVT,FWD,19XFC2F56JE029852
2018 Honda Civic Si,Honda,Black,24990,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Crystal Black Pearl,,6-Speed Manual,FWD,2HGFC1E59JH701453
2018 Honda Civic LX,Honda,Red,20530,Napleton Autowerks Loves Park,(815) 916-4212,4.9,365,,55,Burgundy Night Pearl,,Automatic CVT,FWD,19XFC2F50JE018927
2018 Honda Civic EX,Honda,Blue,22130,Wilde Honda,(262) 226-8570,4.5,631,,60,Cosmic Blue Metallic,,CVT w/OD,FWD,19XFC2F79JE024890
2018 Honda Civic LX,Honda,Gray,20530,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Modern Steel,Black,Automatic CVT,FWD,19XFC2F55JE014680
2018 Honda Civic EX,Honda,Gray,22130,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Modern Steel Metallic,,Automatic CVT,FWD,19XFC2F7XJE024557
2018 Honda Civic EX,Honda,Red,22130,Zimbrick at Fish Hatchery Road,(608) 338-1569,4.4,376,,2,Rallye Red,Black,Automatic CVT,FWD,2HGFC2F76JH541781
2018 Honda Civic LX,Honda,Blue,20530,ALL-STAR Honda,(414) 203-5419,4.4,172,,73,Aegean Blue Metallic,Black,Automatic CVT,FWD,19XFC2F56JE025008
2018 Honda Civic LX,Honda,Red,19730,Zimbrick at Fish Hatchery Road,(608) 338-1569,4.4,376,,2,Rallye Red,Black,6-Speed Manual,FWD,2HGFC2E52JH516845
2018 Honda Civic LX,Honda,Gray,20530,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Modern Steel,Gray,Automatic CVT,FWD,19XFC2F54JE016890
2018 Honda Civic LX,Honda,Brown,20530,Bergstrom Imports of Oshkosh,(877) 468-2919,3,740,,74,Mocha Steel,Black,Automatic CVT,FWD,19XFC2F52JE029945
2018 Honda Civic Si,Honda,Blue,24990,Zimbrick at Fish Hatchery Road,(608) 338-1569,4.4,376,,2,Aegean Blue Metallic,Black,6-Speed Manual,FWD,2HGFC3A5XJH753725
